CompanyID,CompanyName,Year,Revenue,ProfitMargin,MarketCap,GrowthRate
509,Company_509,2024,24444.1,9.0,63566.0,15.6
509,Company_509,2025,24246.4,9.8,42150.8,-0.8
510,Company_510,2015,1163.8,9.9,1417.3,
510,Company_510,2016,1037.5,10.5,1599.3,-10.8
510,Company_510,2017,1187.0,11.3,1972.8,14.4
510,Company_510,2018,1171.0,9.2,1230.3,-1.4
510,Company_510,2019,1186.5,7.0,774.7,1.3
510,Company_510,2020,1110.6,7.2,752.5,-6.4
510,Company_510,2021,1249.8,9.5,1321.9,12.5
510,Company_510,2022,1247.9,9.9,1818.0,-0.2
510,Company_510,2023,1319.0,9.2,1220.8,5.7
510,Company_510,2024,1356.6,11.3,2276.0,2.9
510,Company_510,2025,1478.6,8.9,1856.2,9.0
511,Company_511,2015,2018.5,8.3,3122.6,
511,Company_511,2016,2155.4,2.5,1313.0,6.8
511,Company_511,2017,2218.1,-1.4,7127.9,2.9
511,Company_511,2018,2645.5,-1.5,11994.3,19.3
511,Company_511,2019,2700.0,0.8,401.8,2.1
511,Company_511,2020,2734.5,3.9,1264.8,1.3
511,Company_511,2021,2514.4,3.6,1533.1,-8.0
511,Company_511,2022,2629.4,2.4,734.4,4.6
511,Company_511,2023,2958.3,3.9,2556.1,12.5
511,Company_511,2024,3373.7,8.1,4860.0,14.0
511,Company_511,2025,3630.3,7.6,4453.5,7.6
512,Company_512,2015,8272.1,20.8,29426.8,
512,Company_512,2016,8360.7,17.6,17768.7,1.1
512,Company_512,2017,8320.8,17.2,18731.8,-0.5
512,Company_512,2018,8749.0,15.6,14694.5,5.1
512,Company_512,2019,9163.8,17.4,13901.6,4.7
512,Company_512,2020,8759.3,16.6,15466.9,-4.4
512,Company_512,2021,7994.6,17.8,21577.8,-8.7
512,Company_512,2022,7241.1,14.9,18382.3,-9.4
512,Company_512,2023,7932.3,17.9,20246.0,9.5
512,Company_512,2024,8529.6,17.5,15339.1,7.5
512,Company_512,2025,8917.0,17.5,29917.2,4.5
513,Company_513,2015,1379.8,21.2,3956.1,
513,Company_513,2016,1534.8,18.4,4571.8,11.2
513,Company_513,2017,1661.6,20.8,8468.8,8.3
513,Company_513,2018,1683.9,23.1,5729.2,1.3
513,Company_513,2019,1622.6,21.5,7347.3,-3.6
513,Company_513,2020,1863.3,22.3,8175.9,14.8
513,Company_513,2021,1897.6,24.1,7197.6,1.8
513,Company_513,2022,2051.3,25.5,6467.2,8.1
513,Company_513,2023,2364.4,24.3,6897.4,15.3
513,Company_513,2024,2335.4,23.0,10966.1,-1.2
513,Company_513,2025,2058.8,17.4,8493.3,-11.8
514,Company_514,2015,2359.3,10.0,4526.0,
514,Company_514,2016,2227.4,15.0,6486.5,-5.6
514,Company_514,2017,2170.0,18.3,4759.0,-2.6
514,Company_514,2018,2337.8,16.9,4854.7,7.7
514,Company_514,2019,2362.2,18.3,7579.4,1.0
514,Company_514,2020,2396.8,20.7,4025.1,1.5
514,Company_514,2021,2401.6,22.1,4692.4,0.2
514,Company_514,2022,1955.4,21.5,3409.9,-18.6
514,Company_514,2023,2014.4,20.7,4337.1,3.0
514,Company_514,2024,2007.9,16.4,4343.4,-0.3
514,Company_514,2025,1992.8,8.7,2473.9,-0.8
515,Company_515,2015,5094.2,17.3,16697.2,
515,Company_515,2016,4854.5,13.8,9350.1,-4.7
515,Company_515,2017,5480.6,12.9,8715.5,12.9
515,Company_515,2018,6383.8,12.0,12925.7,16.5
515,Company_515,2019,7542.7,8.2,12301.1,18.2
515,Company_515,2020,8714.9,9.7,12745.3,15.5
515,Company_515,2021,9373.1,9.5,9385.5,7.6
515,Company_515,2022,11688.7,10.0,12879.6,24.7
515,Company_515,2023,14548.2,9.1,24430.6,24.5
515,Company_515,2024,16246.2,10.9,17596.9,11.7
515,Company_515,2025,18660.4,11.8,24990.6,14.9
516,Company_516,2015,279.1,13.7,517.7,
516,Company_516,2016,280.5,11.4,322.3,0.5
516,Company_516,2017,264.1,12.4,336.8,-5.8
516,Company_516,2018,237.1,11.5,301.9,-10.2
516,Company_516,2019,274.6,12.0,486.2,15.8
516,Company_516,2020,297.1,11.2,382.0,8.2
516,Company_516,2021,326.9,12.6,397.3,10.0
516,Company_516,2022,349.7,12.1,407.0,7.0
516,Company_516,2023,297.3,12.2,420.5,-15.0
516,Company_516,2024,278.6,13.3,380.7,-6.3
516,Company_516,2025,252.9,12.7,435.9,-9.2
517,Company_517,2015,2977.8,13.7,5252.3,
517,Company_517,2016,3171.1,14.1,4810.1,6.5
517,Company_517,2017,3238.2,18.0,7947.9,2.1
517,Company_517,2018,3239.1,19.5,9234.5,0.0
517,Company_517,2019,3134.0,20.5,8569.6,-3.2
517,Company_517,2020,3001.5,22.3,9410.2,-4.2
517,Company_517,2021,2918.7,21.1,8908.2,-2.8
517,Company_517,2022,3041.4,22.8,10610.7,4.2
517,Company_517,2023,3111.2,21.0,8690.4,2.3
517,Company_517,2024,3129.9,21.5,12737.7,0.6
517,Company_517,2025,3351.7,20.6,13244.7,7.1
518,Company_518,2015,440.3,6.0,320.6,
518,Company_518,2016,366.9,3.6,176.6,-16.7
518,Company_518,2017,365.2,4.4,165.8,-0.5
518,Company_518,2018,356.8,4.5,182.7,-2.3
518,Company_518,2019,350.1,5.5,183.5,-1.9
518,Company_518,2020,398.1,6.3,315.3,13.7
518,Company_518,2021,374.7,6.9,361.1,-5.9
518,Company_518,2022,353.6,6.4,203.9,-5.6
518,Company_518,2023,335.2,6.8,200.5,-5.2
518,Company_518,2024,340.4,4.0,114.8,1.5
518,Company_518,2025,345.2,3.9,170.4,1.4
519,Company_519,2015,932.7,3.9,494.6,
519,Company_519,2016,1056.0,5.0,1312.5,13.2
519,Company_519,2017,1128.8,4.3,1004.2,6.9
519,Company_519,2018,1084.0,2.7,436.6,-4.0
519,Company_519,2019,1243.2,2.1,480.5,14.7
519,Company_519,2020,1369.9,2.5,808.8,10.2
519,Company_519,2021,1594.8,2.6,716.7,16.4
519,Company_519,2022,1692.7,2.3,677.7,6.1
519,Company_519,2023,2004.8,4.1,863.9,18.4
519,Company_519,2024,2517.4,3.4,1564.4,25.6
519,Company_519,2025,2704.7,5.2,3255.3,7.4
520,Company_520,2015,1571.2,20.9,3231.8,
520,Company_520,2016,1503.2,20.2,5128.5,-4.3
520,Company_520,2017,1534.7,19.8,5466.0,2.1
520,Company_520,2018,1576.4,18.1,5096.3,2.7
520,Company_520,2019,1681.5,19.5,3189.1,6.7
520,Company_520,2020,1823.6,24.4,5342.6,8.5
520,Company_520,2021,2132.2,23.8,9950.5,16.9
520,Company_520,2022,1956.6,20.5,8368.8,-8.2
520,Company_520,2023,2223.6,21.6,9707.8,13.6
520,Company_520,2024,2358.6,21.5,10185.9,6.1
520,Company_520,2025,2636.6,23.3,9893.4,11.8
521,Company_521,2015,4105.0,20.9,26487.0,
521,Company_521,2016,4800.1,25.3,36998.0,16.9
521,Company_521,2017,5240.5,27.8,46774.7,9.2
521,Company_521,2018,5382.9,28.0,25786.9,2.7
521,Company_521,2019,6382.0,30.6,67138.3,18.6
521,Company_521,2020,7413.5,26.2,42284.4,16.2
521,Company_521,2021,7298.3,22.8,54029.0,-1.6
521,Company_521,2022,7441.0,22.9,28866.5,2.0
521,Company_521,2023,8480.0,20.8,42171.9,14.0
521,Company_521,2024,8754.6,18.7,35171.1,3.2
521,Company_521,2025,9643.8,10.7,36132.3,10.2
522,Company_522,2015,203.9,-0.5,788.7,
522,Company_522,2016,209.1,-2.5,296.7,2.5
522,Company_522,2017,225.0,-6.8,351.9,7.6
522,Company_522,2018,256.6,-3.3,826.6,14.1
522,Company_522,2019,255.3,-7.3,518.8,-0.5
522,Company_522,2020,238.6,-9.2,264.1,-6.5
522,Company_522,2021,262.6,-13.2,585.7,10.1
522,Company_522,2022,258.4,-15.8,909.9,-1.6
522,Company_522,2023,257.2,-11.9,1070.1,-0.5
522,Company_522,2024,252.0,-10.6,1211.3,-2.0
522,Company_522,2025,298.0,-11.6,463.2,18.3
523,Company_523,2015,969.9,10.8,1817.6,
523,Company_523,2016,946.7,11.5,1886.5,-2.4
523,Company_523,2017,964.2,13.1,1972.7,1.8
523,Company_523,2018,999.4,14.7,2460.8,3.6
523,Company_523,2019,1147.7,13.8,1770.9,14.8
523,Company_523,2020,1299.3,14.4,4415.9,13.2
523,Company_523,2021,1516.8,14.5,3590.1,16.7
523,Company_523,2022,1386.6,15.1,2868.7,-8.6
523,Company_523,2023,1510.0,15.7,4415.5,8.9
523,Company_523,2024,1531.0,14.8,2545.1,1.4
523,Company_523,2025,1642.3,16.7,4061.3,7.3
524,Company_524,2015,1779.9,8.3,1708.8,
524,Company_524,2016,1928.6,12.6,2025.1,8.4
524,Company_524,2017,2061.7,12.4,4624.0,6.9
524,Company_524,2018,1920.8,8.1,2668.4,-6.8
524,Company_524,2019,2140.6,6.3,1961.3,11.4
524,Company_524,2020,2089.6,9.3,2884.1,-2.4
524,Company_524,2021,2257.8,10.4,3055.5,8.1
524,Company_524,2022,2482.6,10.4,2971.8,10.0
524,Company_524,2023,2686.6,10.7,4811.0,8.2
524,Company_524,2024,2956.2,12.6,5696.1,10.0
524,Company_524,2025,2616.6,9.9,3957.5,-11.5
525,Company_525,2015,591.6,9.5,630.1,
525,Company_525,2016,608.2,10.5,520.1,2.8
525,Company_525,2017,565.6,10.5,526.2,-7.0
525,Company_525,2018,573.7,8.2,488.3,1.4
525,Company_525,2019,594.7,8.6,752.4,3.7
525,Company_525,2020,599.1,7.5,576.0,0.7
525,Company_525,2021,616.9,8.6,776.7,3.0
525,Company_525,2022,712.9,7.6,524.3,15.6
525,Company_525,2023,766.7,6.7,536.2,7.5
525,Company_525,2024,807.0,5.7,432.1,5.3
525,Company_525,2025,713.5,4.6,362.8,-11.6
526,Company_526,2015,312.2,11.6,460.2,
526,Company_526,2016,295.4,12.2,402.3,-5.4
526,Company_526,2017,300.1,11.5,513.6,1.6
526,Company_526,2018,282.9,9.1,282.6,-5.7
526,Company_526,2019,293.3,8.8,340.5,3.7
526,Company_526,2020,260.9,8.8,293.0,-11.0
526,Company_526,2021,270.1,9.8,311.3,3.5
526,Company_526,2022,257.2,8.5,304.2,-4.8
526,Company_526,2023,222.7,7.9,250.8,-13.4
526,Company_526,2024,227.0,10.3,327.9,1.9
526,Company_526,2025,208.3,9.2,209.1,-8.2
527,Company_527,2015,713.6,9.3,882.1,
527,Company_527,2016,778.9,9.4,963.6,9.2
527,Company_527,2017,841.8,8.6,1447.7,8.1
527,Company_527,2018,898.2,8.7,1595.6,6.7
527,Company_527,2019,939.0,9.4,1706.5,4.5
527,Company_527,2020,1088.6,9.9,1995.8,15.9
527,Company_527,2021,1070.9,9.8,2068.2,-1.6
527,Company_527,2022,912.9,9.8,940.2,-14.7
527,Company_527,2023,925.2,12.1,2357.5,1.3
527,Company_527,2024,957.9,12.9,1323.4,3.5
527,Company_527,2025,961.2,13.0,2151.6,0.3
528,Company_528,2015,633.3,10.0,857.5,
528,Company_528,2016,545.4,8.0,643.7,-13.9
528,Company_528,2017,534.2,4.9,334.8,-2.0
528,Company_528,2018,597.2,4.2,365.5,11.8
528,Company_528,2019,658.7,1.5,89.7,10.3
528,Company_528,2020,667.0,1.4,135.1,1.3
528,Company_528,2021,638.3,3.2,289.9,-4.3
528,Company_528,2022,683.0,0.4,34.3,7.0
528,Company_528,2023,785.3,-0.8,2565.2,15.0
528,Company_528,2024,712.3,0.3,31.7,-9.3
528,Company_528,2025,684.7,1.3,70.8,-3.9
529,Company_529,2015,11280.9,15.3,33810.3,
529,Company_529,2016,12440.2,11.8,24747.7,10.3
529,Company_529,2017,13870.0,12.4,28389.0,11.5
529,Company_529,2018,15019.0,15.9,29175.8,8.3
529,Company_529,2019,17584.6,14.6,45385.4,17.1
529,Company_529,2020,20706.6,14.1,42024.9,17.8
529,Company_529,2021,21165.3,12.9,41645.6,2.2
529,Company_529,2022,20991.1,14.0,39550.8,-0.8
529,Company_529,2023,20659.7,16.6,65291.4,-1.6
529,Company_529,2024,22080.8,13.1,44175.7,6.9
529,Company_529,2025,20080.1,14.9,26449.0,-9.1
530,Company_530,2015,455.2,4.5,178.7,
530,Company_530,2016,512.8,9.9,1092.9,12.6
530,Company_530,2017,610.8,9.8,780.4,19.1
530,Company_530,2018,734.0,8.5,1343.3,20.2
530,Company_530,2019,750.4,11.2,1056.8,2.2
530,Company_530,2020,857.9,11.8,1232.6,14.3
530,Company_530,2021,907.2,11.1,1665.2,5.7
530,Company_530,2022,922.7,16.5,1373.7,1.7
530,Company_530,2023,961.7,14.7,1648.9,4.2
530,Company_530,2024,1066.8,12.7,2324.1,10.9
530,Company_530,2025,1168.9,12.1,2534.5,9.6
531,Company_531,2015,682.3,5.3,615.3,
531,Company_531,2016,684.4,6.8,510.8,0.3
531,Company_531,2017,695.6,7.7,855.6,1.6
531,Company_531,2018,747.3,10.2,797.0,7.4
531,Company_531,2019,743.2,12.2,2172.7,-0.6
531,Company_531,2020,733.7,9.8,1436.4,-1.3
531,Company_531,2021,788.2,7.1,874.9,7.4
531,Company_531,2022,891.1,7.8,1076.0,13.1
531,Company_531,2023,1077.0,10.4,1178.4,20.9
531,Company_531,2024,1129.2,6.8,1223.5,4.8
531,Company_531,2025,1214.3,6.6,836.1,7.5
532,Company_532,2015,243.8,5.1,163.9,
532,Company_532,2016,270.7,9.8,528.6,11.0
532,Company_532,2017,277.5,9.8,618.5,2.5
532,Company_532,2018,335.6,9.4,716.1,20.9
532,Company_532,2019,350.7,8.3,668.8,4.5
532,Company_532,2020,381.2,7.4,510.7,8.7
532,Company_532,2021,415.9,9.7,578.5,9.1
532,Company_532,2022,452.3,11.3,607.1,8.8
532,Company_532,2023,443.8,11.0,949.2,-1.9
532,Company_532,2024,455.6,9.5,889.2,2.7
532,Company_532,2025,498.1,6.8,808.2,9.3
533,Company_533,2015,9331.7,19.9,53733.1,
533,Company_533,2016,8326.2,17.9,50785.7,-10.8
533,Company_533,2017,8275.7,13.6,37934.7,-0.6
533,Company_533,2018,9845.8,12.9,24172.5,19.0
533,Company_533,2019,11298.9,14.2,35915.8,14.8
533,Company_533,2020,12567.3,10.1,42413.2,11.2
533,Company_533,2021,13082.1,11.3,47147.4,4.1
533,Company_533,2022,14008.4,14.1,60424.7,7.1
533,Company_533,2023,14599.7,18.5,88738.4,4.2
533,Company_533,2024,16641.9,17.7,61424.2,14.0
533,Company_533,2025,18913.3,17.4,57158.2,13.6
534,Company_534,2015,1526.4,10.7,3178.2,
534,Company_534,2016,1574.7,10.6,2144.8,3.2
534,Company_534,2017,1500.0,6.9,1877.3,-4.7
534,Company_534,2018,1681.8,7.2,1992.0,12.1
534,Company_534,2019,1553.3,2.9,984.8,-7.6
534,Company_534,2020,1599.7,-0.4,4759.5,3.0
534,Company_534,2021,1715.8,0.2,68.8,7.3
534,Company_534,2022,1607.7,6.4,1027.1,-6.3
534,Company_534,2023,1362.1,5.3,1215.7,-15.3
534,Company_534,2024,1516.0,5.5,1657.4,11.3
534,Company_534,2025,1742.5,3.3,956.7,14.9
535,Company_535,2015,25114.8,3.0,11810.6,
535,Company_535,2016,25348.7,1.3,5316.7,0.9
535,Company_535,2017,30412.8,3.2,12300.4,20.0
535,Company_535,2018,29576.3,9.0,22163.6,-2.8
535,Company_535,2019,29210.5,11.5,43889.5,-1.2
535,Company_535,2020,30908.2,15.1,71468.4,5.8
535,Company_535,2021,34024.2,7.7,33070.7,10.1
535,Company_535,2022,38955.9,8.3,59589.6,14.5
535,Company_535,2023,47031.1,8.5,37257.6,20.7
535,Company_535,2024,56483.0,9.9,100792.2,20.1
535,Company_535,2025,59585.9,11.9,131084.1,5.5
536,Company_536,2015,709.4,14.4,1985.8,
536,Company_536,2016,612.5,17.2,1296.9,-13.7
536,Company_536,2017,670.4,17.7,1778.6,9.4
536,Company_536,2018,687.9,18.2,2147.6,2.6
536,Company_536,2019,566.8,15.1,1304.0,-17.6
536,Company_536,2020,436.7,15.6,563.7,-23.0
536,Company_536,2021,437.9,16.5,709.0,0.3
536,Company_536,2022,447.0,16.3,953.6,2.1
536,Company_536,2023,378.4,18.2,865.2,-15.4
536,Company_536,2024,402.1,23.4,1749.6,6.3
536,Company_536,2025,359.4,21.0,1432.1,-10.6
537,Company_537,2015,750.1,0.3,36.6,
537,Company_537,2016,711.8,1.1,112.6,-5.1
537,Company_537,2017,728.5,2.0,203.6,2.3
537,Company_537,2018,774.9,2.7,279.3,6.4
537,Company_537,2019,835.3,4.9,796.4,7.8
537,Company_537,2020,804.7,6.5,959.5,-3.7
537,Company_537,2021,895.8,7.3,1459.3,11.3
537,Company_537,2022,917.6,1.6,265.9,2.4
537,Company_537,2023,1062.0,2.1,427.9,15.7
537,Company_537,2024,1026.2,0.1,30.9,-3.4
537,Company_537,2025,1024.1,-1.6,3890.8,-0.2
538,Company_538,2015,862.2,8.7,811.0,
538,Company_538,2016,910.7,9.7,1240.8,5.6
538,Company_538,2017,814.5,9.4,800.1,-10.6
538,Company_538,2018,819.6,13.5,1899.8,0.6
538,Company_538,2019,964.2,15.9,2813.4,17.6
538,Company_538,2020,962.6,17.9,1470.0,-0.2
538,Company_538,2021,980.9,18.8,1610.8,1.9
538,Company_538,2022,969.5,16.7,2792.4,-1.2
538,Company_538,2023,1102.9,16.5,2317.8,13.8
538,Company_538,2024,1216.7,15.7,2935.9,10.3
538,Company_538,2025,1222.7,18.9,4611.5,0.5
539,Company_539,2015,3627.4,15.9,11172.5,
539,Company_539,2016,3794.8,20.0,8318.1,4.6
539,Company_539,2017,3567.5,19.6,7065.0,-6.0
539,Company_539,2018,3523.7,16.9,10418.6,-1.2
539,Company_539,2019,3848.6,18.0,7468.0,9.2
539,Company_539,2020,4097.0,22.4,22486.0,6.5
539,Company_539,2021,4405.8,22.7,21260.9,7.5
539,Company_539,2022,4421.8,25.6,12654.1,0.4
539,Company_539,2023,4331.7,28.6,15105.7,-2.0
539,Company_539,2024,4982.0,27.5,14145.6,15.0
539,Company_539,2025,5483.8,28.9,27646.9,10.1
540,Company_540,2015,1466.8,9.9,1212.8,
540,Company_540,2016,1476.2,8.7,1821.4,0.6
540,Company_540,2017,1643.5,6.8,1258.6,11.3
540,Company_540,2018,1715.7,8.9,1650.1,4.4
540,Company_540,2019,1759.3,8.5,1772.6,2.5
540,Company_540,2020,1721.9,9.7,2002.0,-2.1
540,Company_540,2021,1673.5,10.2,1445.0,-2.8
540,Company_540,2022,1803.4,8.9,2000.9,7.8
540,Company_540,2023,1887.2,7.9,2001.9,4.6
540,Company_540,2024,2007.2,8.8,1769.6,6.4
540,Company_540,2025,1932.6,7.8,1302.1,-3.7
541,Company_541,2015,1294.2,28.8,6930.0,
541,Company_541,2016,1369.2,32.4,13111.5,5.8
541,Company_541,2017,1387.4,34.3,12588.8,1.3
541,Company_541,2018,1693.7,33.1,16751.1,22.1
541,Company_541,2019,1733.8,30.4,12103.2,2.4
541,Company_541,2020,1888.6,29.6,12200.3,8.9
541,Company_541,2021,2260.3,28.4,20609.1,19.7
541,Company_541,2022,2660.6,28.3,19592.8,17.7
541,Company_541,2023,3202.9,32.0,17751.3,20.4
541,Company_541,2024,3215.0,29.0,32184.4,0.4
541,Company_541,2025,3035.3,32.2,29105.5,-5.6
542,Company_542,2015,349.0,-1.6,233.9,
542,Company_542,2016,373.8,0.5,30.8,7.1
542,Company_542,2017,429.6,1.7,67.2,14.9
542,Company_542,2018,471.0,1.4,127.6,9.7
542,Company_542,2019,546.4,-4.0,856.1,16.0
542,Company_542,2020,572.5,-5.7,1778.9,4.8
542,Company_542,2021,631.3,-7.3,2282.3,10.3
542,Company_542,2022,693.8,-7.3,2693.2,9.9
542,Company_542,2023,818.5,-7.6,3147.6,18.0
542,Company_542,2024,932.1,-3.4,4172.3,13.9
542,Company_542,2025,1082.2,-1.9,1288.9,16.1
543,Company_543,2015,21566.3,12.9,32769.5,
543,Company_543,2016,23323.9,8.4,28075.3,8.1
543,Company_543,2017,25056.8,8.7,37180.9,7.4
543,Company_543,2018,29715.3,15.8,74028.2,18.6
543,Company_543,2019,35951.9,14.9,71158.7,21.0
543,Company_543,2020,37995.0,21.0,124224.1,5.7
543,Company_543,2021,42603.7,20.9,73697.7,12.1
543,Company_543,2022,51804.7,13.9,89404.9,21.6
543,Company_543,2023,63755.1,15.1,125212.5,23.1
543,Company_543,2024,75744.5,21.5,306993.4,18.8
543,Company_543,2025,93522.7,20.9,309026.1,23.5
544,Company_544,2015,4393.5,4.9,3821.8,
544,Company_544,2016,4931.9,3.4,2627.6,12.3
544,Company_544,2017,5036.9,-1.5,18035.3,2.1
544,Company_544,2018,5411.9,-6.9,15605.1,7.4
544,Company_544,2019,6308.6,-9.2,21363.4,16.6
544,Company_544,2020,6480.3,-14.0,31021.2,2.7
544,Company_544,2021,8004.0,-17.3,14952.9,23.5
544,Company_544,2022,8022.1,-14.1,6194.7,0.2
544,Company_544,2023,8865.6,-13.1,24930.6,10.5
544,Company_544,2024,9917.3,-20.0,37027.8,11.9
544,Company_544,2025,11745.8,-20.0,46145.3,18.4
545,Company_545,2015,3852.5,6.8,5689.9,
545,Company_545,2016,4064.5,11.5,10130.1,5.5
545,Company_545,2017,4373.4,12.5,10255.9,7.6
545,Company_545,2018,5066.7,11.0,6097.8,15.9
545,Company_545,2019,5387.1,9.4,9306.4,6.3
545,Company_545,2020,5928.9,8.3,4101.4,10.1
545,Company_545,2021,6117.7,9.5,6849.0,3.2
545,Company_545,2022,6166.9,8.8,7043.6,0.8
545,Company_545,2023,6804.9,13.2,13160.7,10.3
545,Company_545,2024,6379.5,15.2,17265.6,-6.3
545,Company_545,2025,6202.3,14.5,9869.6,-2.8
546,Company_546,2015,1459.0,6.0,1682.0,
546,Company_546,2016,1514.8,7.1,1637.7,3.8
546,Company_546,2017,1358.4,12.0,3243.0,-10.3
546,Company_546,2018,1317.1,15.2,3293.0,-3.0
546,Company_546,2019,1038.2,14.8,2230.5,-21.2
546,Company_546,2020,999.1,11.1,1789.4,-3.8
546,Company_546,2021,951.6,11.1,1648.2,-4.7
546,Company_546,2022,814.4,8.4,881.9,-14.4
546,Company_546,2023,699.7,11.2,1100.8,-14.1
546,Company_546,2024,462.4,10.3,909.4,-33.9
546,Company_546,2025,367.0,21.9,887.4,-20.6
547,Company_547,2015,2044.0,22.3,7525.5,
547,Company_547,2016,1805.6,22.7,6961.5,-11.7
547,Company_547,2017,1839.1,25.1,7560.6,1.9
547,Company_547,2018,1774.4,29.1,8652.8,-3.5
547,Company_547,2019,1682.2,24.0,7827.6,-5.2
547,Company_547,2020,1659.8,24.2,3347.1,-1.3
547,Company_547,2021,1539.2,24.4,3361.7,-7.3
547,Company_547,2022,1466.0,27.3,6534.3,-4.8
547,Company_547,2023,1324.3,21.5,3208.8,-9.7
547,Company_547,2024,1127.1,25.1,3935.4,-14.9
547,Company_547,2025,951.3,18.2,2600.9,-15.6
548,Company_548,2015,2542.0,10.0,4018.7,
548,Company_548,2016,3157.4,10.3,4076.1,24.2
548,Company_548,2017,3316.7,10.5,3734.4,5.0
548,Company_548,2018,3343.4,9.4,5499.3,0.8
548,Company_548,2019,3881.0,10.1,9733.7,16.1
548,Company_548,2020,4391.8,9.9,9149.9,13.2
548,Company_548,2021,5241.0,8.0,7080.9,19.3
548,Company_548,2022,5650.8,8.9,10023.7,7.8
548,Company_548,2023,6425.1,9.6,15012.1,13.7
548,Company_548,2024,7428.9,7.9,13039.1,15.6
548,Company_548,2025,9800.9,7.8,7980.7,31.9
549,Company_549,2015,1716.1,8.4,1282.2,
549,Company_549,2016,1564.3,10.4,1308.0,-8.8
549,Company_549,2017,1494.1,13.2,1596.2,-4.5
549,Company_549,2018,1432.2,14.0,2039.1,-4.1
549,Company_549,2019,1513.0,13.4,2989.2,5.6
549,Company_549,2020,1556.5,10.1,1547.3,2.9
549,Company_549,2021,1565.1,11.3,1884.6,0.5
549,Company_549,2022,1719.8,13.0,2175.9,9.9
549,Company_549,2023,1731.3,11.4,2756.1,0.7
549,Company_549,2024,1728.4,10.3,2634.7,-0.2
549,Company_549,2025,1886.3,9.2,2027.1,9.1
550,Company_550,2015,716.5,12.8,1156.3,
550,Company_550,2016,733.0,12.5,2107.6,2.3
550,Company_550,2017,735.1,17.0,3026.0,0.3
550,Company_550,2018,815.5,21.2,2570.6,10.9
550,Company_550,2019,889.2,23.0,2715.9,9.0
550,Company_550,2020,1000.9,22.8,4526.7,12.6
550,Company_550,2021,1001.4,24.2,2886.0,0.0
550,Company_550,2022,1006.8,23.9,5386.5,0.5
550,Company_550,2023,1017.2,26.3,3254.9,1.0
550,Company_550,2024,1093.2,26.5,6692.4,7.5
550,Company_550,2025,1010.2,24.7,4527.5,-7.6
551,Company_551,2015,1931.1,8.0,1937.7,
551,Company_551,2016,1960.5,5.9,2690.4,1.5
551,Company_551,2017,1967.7,6.0,2875.9,0.4
551,Company_551,2018,1938.2,5.0,1575.6,-1.5
551,Company_551,2019,1998.6,7.3,3300.0,3.1
551,Company_551,2020,2010.9,8.3,3018.5,0.6
551,Company_551,2021,1970.0,6.7,1569.9,-2.0
551,Company_551,2022,1832.7,7.0,2645.3,-7.0
551,Company_551,2023,1868.2,9.0,2116.1,1.9
551,Company_551,2024,1795.7,8.6,2300.8,-3.9
551,Company_551,2025,1774.5,10.8,4418.6,-1.2
552,Company_552,2015,946.5,13.5,1984.8,
552,Company_552,2016,877.1,14.7,3084.7,-7.3
552,Company_552,2017,790.8,15.1,2869.9,-9.8
552,Company_552,2018,758.9,12.1,1570.9,-4.0
552,Company_552,2019,850.4,11.4,2391.5,12.1
552,Company_552,2020,874.4,13.0,2157.7,2.8
552,Company_552,2021,930.0,19.3,3194.6,6.4
552,Company_552,2022,944.9,19.0,3656.0,1.6
552,Company_552,2023,922.6,22.7,3465.4,-2.4
552,Company_552,2024,926.1,23.3,2662.1,0.4
552,Company_552,2025,861.5,22.9,4168.2,-7.0
553,Company_553,2015,2555.6,8.6,3779.2,
553,Company_553,2016,2639.5,7.5,3418.2,3.3
553,Company_553,2017,2999.9,8.0,5536.2,13.7
553,Company_553,2018,3048.2,8.0,2645.5,1.6
553,Company_553,2019,3309.7,5.9,4489.6,8.6
553,Company_553,2020,3045.6,7.5,3898.8,-8.0
553,Company_553,2021,3119.6,7.9,2820.7,2.4
553,Company_553,2022,3505.4,9.2,5618.9,12.4
553,Company_553,2023,3535.6,10.3,4063.4,0.9
553,Company_553,2024,3376.7,12.1,8419.4,-4.5
553,Company_553,2025,3308.7,10.3,5461.8,-2.0
554,Company_554,2015,895.7,9.6,1368.8,
554,Company_554,2016,998.7,8.9,866.3,11.5
554,Company_554,2017,1097.3,8.2,793.2,9.9
554,Company_554,2018,1095.5,4.2,1004.7,-0.2
554,Company_554,2019,1131.2,5.5,1148.6,3.3
554,Company_554,2020,1275.2,4.3,1137.6,12.7
554,Company_554,2021,1412.8,0.6,117.5,10.8
554,Company_554,2022,1500.1,0.6,91.6,6.2
554,Company_554,2023,1590.9,-4.1,2983.7,6.1
554,Company_554,2024,1902.9,-4.3,3641.2,19.6
554,Company_554,2025,2035.9,-6.4,5062.6,7.0
555,Company_555,2015,1666.8,16.4,3472.1,
555,Company_555,2016,1589.8,14.2,2870.6,-4.6
555,Company_555,2017,2061.4,12.2,4591.9,29.7
555,Company_555,2018,2144.8,18.8,6141.8,4.0
555,Company_555,2019,2402.2,16.4,5336.4,12.0
555,Company_555,2020,2504.4,18.6,4582.0,4.3
555,Company_555,2021,2756.1,20.4,9974.5,10.0
555,Company_555,2022,2684.0,26.7,12215.9,-2.6
555,Company_555,2023,2482.3,26.7,8768.2,-7.5
555,Company_555,2024,2359.3,23.9,7182.4,-5.0
